order_id,customer_id,restaurant_id,rider_id,calendar_id,weather_id,payment_id,promotion_id,order_timestamp,delivered_timestamp,order_status,delivery_minutes,delivery_fee,platform_fee,cancellation_reason
7299,835,67,133,653,653,4,,2025-10-14 12:44:00,2025-10-14 13:06:00,Delivered,22.0,0,10,
7300,1039,55,253,145,145,3,,2024-05-24 10:39:00,2024-05-24 11:07:00,Delivered,28.0,25,10,
7301,1118,50,82,402,402,5,,2025-02-05 19:00:00,2025-02-05 19:28:00,Delivered,28.0,25,10,
7302,1449,78,161,3,3,4,,2024-01-03 12:23:00,,Cancelled,,40,10,Customer Cancelled
7303,1820,113,183,302,302,5,,2024-10-28 17:25:00,2024-10-28 18:20:00,Delivered,55.0,40,10,
7304,1403,88,7,421,421,5,,2025-02-24 20:50:00,2025-02-24 21:30:00,Delivered,40.0,0,10,
7305,187,14,170,216,216,1,,2024-08-03 17:51:00,2024-08-03 18:24:00,Delivered,33.0,25,10,
7306,936,50,192,257,257,2,,2024-09-13 21:38:00,2024-09-13 22:32:00,Delivered,54.0,25,10,
7307,1222,83,122,679,679,1,,2025-11-09 16:41:00,,Cancelled,,40,10,Payment Failed
7308,1551,101,50,456,456,1,,2025-03-31 13:28:00,2025-03-31 14:07:00,Delivered,39.0,40,10,
7309,243,28,271,205,205,4,,2024-07-23 21:49:00,2024-07-23 22:42:00,Delivered,53.0,0,10,
7310,396,28,121,683,683,4,,2025-11-13 14:16:00,2025-11-13 14:51:00,Delivered,35.0,40,10,
7311,413,18,216,336,336,5,7.0,2024-12-01 14:07:00,2024-12-01 15:04:00,Delivered,57.0,25,10,
7312,1623,91,270,542,542,3,,2025-06-25 20:54:00,2025-06-25 21:23:00,Delivered,29.0,40,10,
7313,776,36,71,156,156,3,,2024-06-04 13:55:00,2024-06-04 14:34:00,Delivered,39.0,0,10,
7314,394,24,262,728,728,3,1.0,2025-12-28 16:20:00,2025-12-28 16:44:00,Delivered,24.0,25,10,
7315,619,42,85,186,186,1,9.0,2024-07-04 13:40:00,2024-07-04 14:39:00,Delivered,59.0,0,10,
7316,832,66,36,126,126,4,,2024-05-05 14:17:00,2024-05-05 15:00:00,Delivered,43.0,25,10,
7317,600,43,25,534,534,4,,2025-06-17 12:05:00,2025-06-17 12:57:00,Delivered,52.0,25,10,
7318,30,19,272,240,240,3,,2024-08-27 22:51:00,2024-08-27 23:47:00,Delivered,56.0,25,10,
7319,1568,93,157,449,449,5,,2025-03-24 22:24:00,2025-03-24 23:17:00,Delivered,53.0,0,10,
7320,1432,79,276,295,295,5,,2024-10-21 19:21:00,2024-10-21 20:01:00,Delivered,40.0,25,10,
7321,981,66,134,631,631,4,9.0,2025-09-22 09:22:00,2025-09-22 09:58:00,Delivered,36.0,25,10,
7322,1228,90,51,537,537,5,9.0,2025-06-20 14:34:00,2025-06-20 15:24:00,Delivered,50.0,60,10,
7323,227,7,90,94,94,4,4.0,2024-04-03 17:33:00,2024-04-03 18:29:00,Delivered,56.0,25,10,
7324,659,41,38,501,501,5,,2025-05-15 12:22:00,2025-05-15 13:18:00,Delivered,56.0,0,10,
7325,1293,81,292,339,339,2,,2024-12-04 20:28:00,2024-12-04 21:12:00,Delivered,44.0,25,10,
7326,738,31,132,589,589,4,,2025-08-11 22:12:00,2025-08-11 23:10:00,Delivered,58.0,40,10,
7327,1470,86,70,361,361,1,,2024-12-26 22:08:00,2024-12-26 23:04:00,Delivered,56.0,40,10,
7328,259,1,127,631,631,3,6.0,2025-09-22 17:18:00,2025-09-22 17:48:00,Delivered,30.0,40,10,
7329,1839,105,234,96,96,5,,2024-04-05 13:01:00,2024-04-05 13:57:00,Delivered,56.0,40,10,
7330,1625,100,249,152,152,2,,2024-05-31 20:08:00,2024-05-31 20:36:00,Delivered,28.0,25,10,
7331,1923,118,17,695,695,5,,2025-11-25 16:59:00,2025-11-25 17:27:00,Delivered,28.0,60,10,
7332,1942,118,212,39,39,3,4.0,2024-02-08 20:25:00,2024-02-08 20:46:00,Delivered,21.0,0,10,
7333,1368,75,64,270,270,2,,2024-09-26 08:13:00,2024-09-26 08:48:00,Delivered,35.0,0,10,
7334,904,55,111,267,267,3,4.0,2024-09-23 16:30:00,2024-09-23 16:50:00,Delivered,20.0,40,10,
7335,1955,109,155,105,105,3,9.0,2024-04-14 12:49:00,2024-04-14 13:14:00,Delivered,25.0,40,10,
7336,1056,53,219,184,184,1,,2024-07-02 20:29:00,2024-07-02 21:05:00,Delivered,36.0,0,10,
7337,1984,115,198,666,666,2,,2025-10-27 12:22:00,,Cancelled,,25,10,Restaurant Closed
7338,1019,55,72,476,476,3,,2025-04-20 12:54:00,2025-04-20 13:32:00,Delivered,38.0,25,10,
7339,245,12,203,134,134,4,2.0,2024-05-13 19:07:00,2024-05-13 20:03:00,Delivered,56.0,40,10,
7340,1908,114,130,2,2,3,9.0,2024-01-02 12:30:00,2024-01-02 13:16:00,Delivered,46.0,40,10,
7341,130,17,254,273,273,2,6.0,2024-09-29 21:14:00,2024-09-29 21:55:00,Delivered,41.0,25,10,
7342,498,24,62,568,568,3,,2025-07-21 19:57:00,,Cancelled,,25,10,Payment Failed
7343,799,35,291,316,316,3,,2024-11-11 07:28:00,2024-11-11 07:59:00,Delivered,31.0,40,10,
7344,1327,87,276,430,430,3,5.0,2025-03-05 19:25:00,2025-03-05 19:50:00,Delivered,25.0,0,10,
7345,518,34,88,635,635,3,3.0,2025-09-26 12:39:00,2025-09-26 13:36:00,Delivered,57.0,0,10,
7346,423,12,165,65,65,4,,2024-03-05 12:54:00,2024-03-05 13:15:00,Delivered,21.0,25,10,
7347,1123,68,87,259,259,3,10.0,2024-09-15 10:46:00,2024-09-15 11:22:00,Delivered,36.0,0,10,
7348,17,28,69,654,654,2,,2025-10-15 09:14:00,,Cancelled,,25,10,Payment Failed
7349,1393,88,159,63,63,1,,2024-03-03 12:12:00,2024-03-03 12:46:00,Delivered,34.0,25,10,
7350,789,41,41,264,264,4,,2024-09-20 17:29:00,2024-09-20 18:23:00,Delivered,54.0,40,10,
7351,1907,107,267,507,507,3,,2025-05-21 12:34:00,2025-05-21 13:07:00,Delivered,33.0,25,10,
7352,477,24,252,595,595,4,11.0,2025-08-17 17:13:00,2025-08-17 17:46:00,Delivered,33.0,40,10,
7353,855,57,180,537,537,1,,2025-06-20 22:49:00,,Cancelled,,25,10,Customer Cancelled
7354,930,72,142,234,234,1,11.0,2024-08-21 21:56:00,2024-08-21 22:26:00,Delivered,30.0,40,10,
7355,125,23,96,464,464,3,9.0,2025-04-08 08:06:00,2025-04-08 09:03:00,Delivered,57.0,25,10,
7356,1900,112,294,337,337,2,,2024-12-02 10:53:00,2024-12-02 11:37:00,Delivered,44.0,25,10,
7357,364,11,213,470,470,1,,2025-04-14 22:30:00,2025-04-14 23:28:00,Delivered,58.0,25,10,
7358,594,39,214,290,290,2,5.0,2024-10-16 17:45:00,2024-10-16 18:30:00,Delivered,45.0,0,10,
7359,1374,85,194,655,655,4,,2025-10-16 13:57:00,2025-10-16 14:33:00,Delivered,36.0,60,10,
7360,1496,86,104,628,628,1,10.0,2025-09-19 21:23:00,2025-09-19 21:43:00,Delivered,20.0,25,10,
7361,1889,116,183,537,537,5,,2025-06-20 13:18:00,2025-06-20 13:58:00,Delivered,40.0,60,10,
7362,1096,52,128,91,91,3,,2024-03-31 12:01:00,2024-03-31 12:40:00,Delivered,39.0,0,10,
7363,1622,100,168,106,106,3,8.0,2024-04-15 17:47:00,2024-04-15 18:22:00,Delivered,35.0,25,10,
7364,947,70,154,63,63,5,12.0,2024-03-03 21:40:00,2024-03-03 22:04:00,Delivered,24.0,25,10,
7365,235,1,174,323,323,3,,2024-11-18 14:45:00,2024-11-18 15:24:00,Delivered,39.0,0,10,
7366,683,34,258,472,472,1,,2025-04-16 19:37:00,2025-04-16 20:34:00,Delivered,57.0,0,10,
7367,985,62,166,704,704,2,,2025-12-04 19:56:00,2025-12-04 20:47:00,Delivered,51.0,25,10,
7368,848,58,283,62,62,4,5.0,2024-03-02 20:53:00,2024-03-02 21:47:00,Delivered,54.0,40,10,
7369,850,62,246,216,216,1,,2024-08-03 20:13:00,2024-08-03 20:49:00,Delivered,36.0,25,10,
7370,607,43,189,550,550,1,,2025-07-03 21:31:00,2025-07-03 22:01:00,Delivered,30.0,25,10,
7371,1368,86,139,459,459,1,,2025-04-03 08:15:00,2025-04-03 08:47:00,Delivered,32.0,40,10,
7372,625,39,21,65,65,2,,2024-03-05 13:17:00,2024-03-05 13:54:00,Delivered,37.0,60,10,
7373,125,23,236,100,100,1,,2024-04-09 14:25:00,2024-04-09 14:48:00,Delivered,23.0,25,10,
7374,1386,75,64,193,193,1,,2024-07-11 08:25:00,2024-07-11 08:58:00,Delivered,33.0,25,10,
7375,996,56,210,108,108,5,,2024-04-17 12:12:00,2024-04-17 12:36:00,Delivered,24.0,25,10,
7376,522,31,298,387,387,2,,2025-01-21 10:27:00,,Cancelled,,0,10,Payment Failed
7377,958,72,142,441,441,1,,2025-03-16 14:07:00,2025-03-16 14:50:00,Delivered,43.0,40,10,
7378,727,40,265,13,13,4,2.0,2024-01-13 13:25:00,2024-01-13 14:19:00,Delivered,54.0,25,10,
7379,1877,110,146,488,488,2,,2025-05-02 14:16:00,2025-05-02 15:15:00,Delivered,59.0,40,10,
7380,1039,55,147,269,269,4,7.0,2024-09-25 12:54:00,2024-09-25 13:51:00,Delivered,57.0,40,10,
7381,1565,99,245,502,502,5,,2025-05-16 10:56:00,2025-05-16 11:46:00,Delivered,50.0,60,10,
7382,1445,83,138,248,248,1,,2024-09-04 14:59:00,2024-09-04 15:26:00,Delivered,27.0,40,10,
7383,1748,106,130,35,35,3,,2024-02-04 12:53:00,2024-02-04 13:29:00,Delivered,36.0,25,10,
7384,478,6,174,294,294,5,,2024-10-20 22:30:00,2024-10-20 23:01:00,Delivered,31.0,25,10,
7385,669,48,189,464,464,1,9.0,2025-04-08 13:18:00,2025-04-08 14:06:00,Delivered,48.0,25,10,
7386,1904,116,2,580,580,5,,2025-08-02 16:03:00,2025-08-02 16:24:00,Delivered,21.0,60,10,
7387,602,47,77,649,649,3,,2025-10-10 19:15:00,2025-10-10 19:43:00,Delivered,28.0,25,10,
7388,1141,52,253,355,355,1,,2024-12-20 07:56:00,2024-12-20 08:39:00,Delivered,43.0,25,10,
7389,1899,111,28,274,274,2,,2024-09-30 14:30:00,2024-09-30 15:16:00,Delivered,46.0,40,10,
7390,1138,55,288,462,462,4,,2025-04-06 07:07:00,2025-04-06 08:02:00,Delivered,55.0,40,10,
7391,695,46,261,549,549,1,,2025-07-02 12:20:00,,Cancelled,,0,10,Payment Failed
7392,890,55,288,514,514,4,2.0,2025-05-28 22:51:00,2025-05-28 23:26:00,Delivered,35.0,0,10,
7393,574,44,152,439,439,3,9.0,2025-03-14 07:29:00,2025-03-14 07:55:00,Delivered,26.0,25,10,
7394,628,44,22,526,526,2,1.0,2025-06-09 22:29:00,2025-06-09 23:03:00,Delivered,34.0,0,10,
7395,1491,87,296,18,18,5,,2024-01-18 09:35:00,2024-01-18 10:35:00,Delivered,60.0,25,10,
7396,31,17,63,188,188,4,,2024-07-06 13:06:00,2024-07-06 13:55:00,Delivered,49.0,40,10,
7397,604,31,298,308,308,2,,2024-11-03 22:59:00,2024-11-03 23:37:00,Delivered,38.0,40,10,
7398,516,37,238,636,636,5,,2025-09-27 13:35:00,2025-09-27 13:58:00,Delivered,23.0,25,10,
7399,372,29,46,255,255,3,,2024-09-11 12:52:00,2024-09-11 13:32:00,Delivered,40.0,25,10,
7400,155,12,103,519,519,3,,2025-06-02 08:34:00,2025-06-02 09:27:00,Delivered,53.0,60,10,
7401,1986,104,218,66,66,4,5.0,2024-03-06 21:32:00,2024-03-06 22:00:00,Delivered,28.0,40,10,
7402,1456,79,296,317,317,1,,2024-11-12 22:27:00,2024-11-12 22:53:00,Delivered,26.0,0,10,
7403,1397,85,194,301,301,2,,2024-10-27 21:53:00,2024-10-27 22:19:00,Delivered,26.0,0,10,
7404,114,1,127,670,670,1,,2025-10-31 20:07:00,2025-10-31 20:29:00,Delivered,22.0,25,10,
7405,564,33,77,485,485,2,,2025-04-29 20:45:00,2025-04-29 21:44:00,Delivered,59.0,25,10,
7406,1941,109,27,374,374,2,,2025-01-08 14:34:00,2025-01-08 15:03:00,Delivered,29.0,60,10,
7407,1522,97,94,366,366,2,,2024-12-31 10:07:00,2024-12-31 10:51:00,Delivered,44.0,0,10,
7408,1087,60,180,257,257,1,,2024-09-13 12:42:00,2024-09-13 13:09:00,Delivered,27.0,25,10,
7409,1670,101,280,627,627,5,,2025-09-18 08:25:00,2025-09-18 08:45:00,Delivered,20.0,40,10,
7410,1984,116,183,730,730,2,,2025-12-30 12:07:00,2025-12-30 12:32:00,Delivered,25.0,40,10,
7411,258,4,108,307,307,2,,2024-11-02 22:13:00,2024-11-02 22:44:00,Delivered,31.0,60,10,
7412,1677,100,24,137,137,3,8.0,2024-05-16 07:49:00,,Cancelled,,25,10,Customer Cancelled
7413,182,27,264,570,570,4,1.0,2025-07-23 20:53:00,2025-07-23 21:29:00,Delivered,36.0,40,10,
7414,872,72,117,517,517,4,,2025-05-31 12:00:00,2025-05-31 12:45:00,Delivered,45.0,40,10,
7415,1791,107,294,463,463,1,,2025-04-07 13:34:00,2025-04-07 14:06:00,Delivered,32.0,40,10,
7416,939,62,19,689,689,2,,2025-11-19 21:35:00,2025-11-19 22:31:00,Delivered,56.0,40,10,
7417,1807,119,299,382,382,5,,2025-01-16 12:55:00,2025-01-16 13:53:00,Delivered,58.0,25,10,
7418,1467,74,235,679,679,2,,2025-11-09 16:11:00,2025-11-09 16:54:00,Delivered,43.0,25,10,
7419,422,23,96,424,424,1,,2025-02-27 17:44:00,2025-02-27 18:43:00,Delivered,59.0,25,10,
7420,1121,49,107,486,486,4,,2025-04-30 20:34:00,2025-04-30 21:03:00,Delivered,29.0,0,10,
7421,26,12,203,483,483,1,,2025-04-27 13:32:00,2025-04-27 13:59:00,Delivered,27.0,40,10,
7422,585,47,113,156,156,5,2.0,2024-06-04 22:00:00,2024-06-04 22:37:00,Delivered,37.0,40,10,
7423,1619,99,248,107,107,1,,2024-04-16 12:24:00,2024-04-16 12:55:00,Delivered,31.0,25,10,
7424,1057,54,36,49,49,3,,2024-02-18 13:12:00,,Cancelled,,25,10,Customer Cancelled
7425,318,17,213,673,673,3,,2025-11-03 22:26:00,2025-11-03 22:48:00,Delivered,22.0,40,10,
7426,1099,68,116,320,320,2,,2024-11-15 12:15:00,2024-11-15 12:39:00,Delivered,24.0,40,10,
7427,1080,69,134,131,131,5,12.0,2024-05-10 20:54:00,2024-05-10 21:29:00,Delivered,35.0,25,10,
7428,73,8,244,460,460,4,,2025-04-04 20:25:00,2025-04-04 21:25:00,Delivered,60.0,40,10,
7429,1432,87,276,36,36,5,1.0,2024-02-05 20:49:00,2024-02-05 21:33:00,Delivered,44.0,0,10,
7430,1398,87,296,450,450,2,,2025-03-25 07:07:00,2025-03-25 07:52:00,Delivered,45.0,25,10,
7431,99,24,121,423,423,2,,2025-02-26 22:04:00,2025-02-26 23:02:00,Delivered,58.0,25,10,
7432,799,38,265,37,37,5,5.0,2024-02-06 07:56:00,2024-02-06 08:26:00,Delivered,30.0,25,10,
7433,1810,105,234,554,554,5,4.0,2025-07-07 19:45:00,2025-07-07 20:27:00,Delivered,42.0,25,10,
7434,1418,76,10,543,543,2,4.0,2025-06-26 09:28:00,2025-06-26 10:09:00,Delivered,41.0,40,10,
7435,679,36,22,164,164,4,,2024-06-12 12:27:00,2024-06-12 12:52:00,Delivered,25.0,0,10,
7436,109,26,262,483,483,5,,2025-04-27 20:11:00,2025-04-27 20:52:00,Delivered,41.0,25,10,
7437,1697,100,24,660,660,2,,2025-10-21 19:53:00,2025-10-21 20:22:00,Delivered,29.0,60,10,
7438,316,28,170,597,597,1,6.0,2025-08-19 12:57:00,2025-08-19 13:36:00,Delivered,39.0,0,10,
7439,1786,105,186,669,669,3,,2025-10-30 13:43:00,2025-10-30 14:07:00,Delivered,24.0,40,10,
7440,722,45,291,666,666,1,,2025-10-27 20:22:00,2025-10-27 21:03:00,Delivered,41.0,25,10,
7441,1698,101,5,477,477,5,,2025-04-21 12:37:00,2025-04-21 13:00:00,Delivered,23.0,25,10,
7442,455,15,60,220,220,4,,2024-08-07 12:02:00,2024-08-07 12:25:00,Delivered,23.0,40,10,
7443,377,13,213,295,295,5,,2024-10-21 07:56:00,2024-10-21 08:54:00,Delivered,58.0,25,10,
7444,1726,120,136,320,320,1,,2024-11-15 14:36:00,2024-11-15 15:25:00,Delivered,49.0,25,10,
7445,100,6,164,706,706,1,,2025-12-06 20:10:00,2025-12-06 20:55:00,Delivered,45.0,0,10,
7446,473,28,170,670,670,3,,2025-10-31 10:38:00,2025-10-31 11:17:00,Delivered,39.0,25,10,
7447,18,27,4,519,519,5,,2025-06-02 19:26:00,2025-06-02 20:26:00,Delivered,60.0,40,10,
7448,1864,112,275,424,424,4,,2025-02-27 19:29:00,2025-02-27 20:14:00,Delivered,45.0,25,10,
7449,1727,120,136,320,320,2,,2024-11-15 12:22:00,2024-11-15 13:04:00,Delivered,42.0,25,10,
7450,429,5,237,434,434,5,9.0,2025-03-09 12:05:00,2025-03-09 13:03:00,Delivered,58.0,25,10,
7451,1646,100,126,532,532,3,,2025-06-15 19:44:00,2025-06-15 20:18:00,Delivered,34.0,40,10,
7452,1426,78,292,249,249,2,,2024-09-05 22:56:00,2024-09-05 23:37:00,Delivered,41.0,25,10,
7453,1815,120,222,726,726,1,,2025-12-26 09:32:00,2025-12-26 10:28:00,Delivered,56.0,0,10,
7454,646,48,185,548,548,1,,2025-07-01 21:05:00,2025-07-01 21:28:00,Delivered,23.0,40,10,
7455,630,35,228,631,631,2,,2025-09-22 21:21:00,2025-09-22 22:17:00,Delivered,56.0,60,10,
7456,927,56,125,131,131,2,,2024-05-10 19:59:00,2024-05-10 20:52:00,Delivered,53.0,25,10,
7457,1214,85,194,274,274,5,9.0,2024-09-30 21:39:00,2024-09-30 22:06:00,Delivered,27.0,25,10,
7458,1639,101,61,371,371,5,11.0,2025-01-05 17:41:00,2025-01-05 18:28:00,Delivered,47.0,25,10,
7459,1735,103,226,406,406,2,,2025-02-09 10:25:00,2025-02-09 11:04:00,Delivered,39.0,0,10,
7460,553,36,152,631,631,1,,2025-09-22 09:24:00,2025-09-22 10:13:00,Delivered,49.0,40,10,
7461,344,7,163,371,371,1,,2025-01-05 07:09:00,2025-01-05 07:29:00,Delivered,20.0,60,10,
7462,518,42,88,634,634,1,8.0,2025-09-25 09:29:00,2025-09-25 10:24:00,Delivered,55.0,40,10,
7463,233,29,158,140,140,3,9.0,2024-05-19 20:10:00,2024-05-19 21:00:00,Delivered,50.0,40,10,
7464,825,50,224,399,399,5,8.0,2025-02-02 22:36:00,2025-02-02 23:05:00,Delivered,29.0,40,10,
7465,1375,75,97,265,265,1,,2024-09-21 12:23:00,2024-09-21 13:08:00,Delivered,45.0,40,10,
7466,1719,109,56,699,699,2,12.0,2025-11-29 21:39:00,2025-11-29 22:22:00,Delivered,43.0,25,10,
7467,186,20,254,246,246,3,,2024-09-02 22:05:00,2024-09-02 22:53:00,Delivered,48.0,40,10,
7468,30,5,279,78,78,4,,2024-03-18 12:03:00,2024-03-18 12:24:00,Delivered,21.0,40,10,
7469,1219,78,172,730,730,3,,2025-12-30 14:24:00,2025-12-30 15:19:00,Delivered,55.0,60,10,
7470,854,54,144,251,251,1,6.0,2024-09-07 14:19:00,2024-09-07 14:59:00,Delivered,40.0,25,10,
7471,1895,109,284,683,683,3,,2025-11-13 20:20:00,2025-11-13 21:02:00,Delivered,42.0,25,10,
7472,1037,52,253,400,400,3,,2025-02-03 17:22:00,2025-02-03 18:03:00,Delivered,41.0,0,10,
7473,1241,79,274,49,49,2,,2024-02-18 22:40:00,2024-02-18 23:36:00,Delivered,56.0,25,10,
7474,359,5,244,405,405,4,,2025-02-08 14:55:00,2025-02-08 15:21:00,Delivered,26.0,25,10,
7475,778,43,57,239,239,3,,2024-08-26 08:39:00,2024-08-26 09:12:00,Delivered,33.0,25,10,
7476,1901,120,222,719,719,2,10.0,2025-12-19 13:17:00,2025-12-19 13:51:00,Delivered,34.0,25,10,
7477,1220,81,292,543,543,4,,2025-06-26 17:14:00,2025-06-26 17:37:00,Delivered,23.0,25,10,
7478,1688,101,280,173,173,1,11.0,2024-06-21 20:30:00,2024-06-21 21:29:00,Delivered,59.0,40,10,
7479,739,32,113,525,525,3,,2025-06-08 08:41:00,2025-06-08 09:08:00,Delivered,27.0,25,10,
7480,497,15,31,216,216,2,11.0,2024-08-03 22:33:00,2024-08-03 23:32:00,Delivered,59.0,25,10,
7481,1599,102,232,228,228,1,,2024-08-15 22:39:00,2024-08-15 23:30:00,Delivered,51.0,25,10,
7482,1087,56,210,559,559,3,,2025-07-12 14:16:00,2025-07-12 15:14:00,Delivered,58.0,60,10,
7483,1074,50,137,263,263,5,9.0,2024-09-19 20:30:00,,Cancelled,,25,10,Restaurant Closed
7484,1643,93,106,672,672,3,,2025-11-02 12:30:00,2025-11-02 12:52:00,Delivered,22.0,25,10,
7485,1847,104,27,691,691,5,,2025-11-21 17:01:00,2025-11-21 17:59:00,Delivered,58.0,60,10,
7486,1443,80,129,298,298,4,12.0,2024-10-24 09:47:00,2024-10-24 10:11:00,Delivered,24.0,40,10,
7487,952,52,288,228,228,5,,2024-08-15 14:55:00,2024-08-15 15:33:00,Delivered,38.0,25,10,
7488,1033,70,162,520,520,2,,2025-06-03 12:37:00,2025-06-03 13:21:00,Delivered,44.0,40,10,
7489,1133,52,253,659,659,5,11.0,2025-10-20 14:43:00,2025-10-20 15:15:00,Delivered,32.0,25,10,
7490,38,9,282,17,17,5,,2024-01-17 08:44:00,2024-01-17 09:23:00,Delivered,39.0,40,10,
7491,716,45,160,191,191,5,,2024-07-09 09:54:00,2024-07-09 10:39:00,Delivered,45.0,40,10,
7492,1233,76,138,182,182,3,,2024-06-30 19:54:00,2024-06-30 20:39:00,Delivered,45.0,25,10,
7493,366,8,237,91,91,1,,2024-03-31 22:16:00,2024-03-31 22:51:00,Delivered,35.0,40,10,
7494,528,38,150,651,651,1,,2025-10-12 20:42:00,2025-10-12 21:31:00,Delivered,49.0,25,10,
7495,867,72,166,281,281,4,,2024-10-07 13:15:00,2024-10-07 13:39:00,Delivered,24.0,25,10,
7496,346,9,282,186,186,1,7.0,2024-07-04 21:24:00,,Cancelled,,25,10,Payment Failed
7497,1725,103,239,387,387,5,,2025-01-21 12:16:00,2025-01-21 12:38:00,Delivered,22.0,0,10,
7498,1946,108,183,565,565,2,,2025-07-18 14:52:00,2025-07-18 15:22:00,Delivered,30.0,0,10,
7499,1078,72,117,546,546,5,3.0,2025-06-29 22:32:00,2025-06-29 23:01:00,Delivered,29.0,25,10,
7500,1020,51,205,245,245,5,8.0,2024-09-01 20:42:00,2024-09-01 21:23:00,Delivered,41.0,40,10,
7501,1310,76,188,381,381,1,6.0,2025-01-15 14:32:00,2025-01-15 15:26:00,Delivered,54.0,0,10,
7502,1755,114,130,381,381,5,,2025-01-15 14:37:00,2025-01-15 15:17:00,Delivered,40.0,25,10,
7503,436,12,66,455,455,5,3.0,2025-03-30 14:31:00,2025-03-30 15:09:00,Delivered,38.0,25,10,
7504,849,57,131,728,728,1,,2025-12-28 12:32:00,2025-12-28 12:53:00,Delivered,21.0,40,10,
7505,600,48,92,83,83,4,9.0,2024-03-23 14:58:00,2024-03-23 15:42:00,Delivered,44.0,25,10,
7506,1879,120,99,566,566,2,,2025-07-19 22:15:00,2025-07-19 23:05:00,Delivered,50.0,25,10,
7507,248,5,279,224,224,5,5.0,2024-08-11 20:28:00,2024-08-11 21:20:00,Delivered,52.0,25,10,
7508,968,50,287,182,182,3,,2024-06-30 14:35:00,2024-06-30 15:00:00,Delivered,25.0,25,10,
7509,1203,77,7,174,174,1,,2024-06-22 12:51:00,2024-06-22 13:27:00,Delivered,36.0,25,10,
7510,762,37,110,480,480,5,,2025-04-24 21:25:00,,Cancelled,,40,10,Payment Failed
7511,1903,106,269,73,73,1,7.0,2024-03-13 17:13:00,2024-03-13 18:11:00,Delivered,58.0,0,10,
7512,481,23,264,644,644,3,,2025-10-05 07:47:00,2025-10-05 08:38:00,Delivered,51.0,40,10,
7513,281,4,83,92,92,5,9.0,2024-04-01 17:42:00,2024-04-01 18:28:00,Delivered,46.0,25,10,
7514,241,18,44,321,321,5,,2024-11-16 22:50:00,2024-11-16 23:17:00,Delivered,27.0,25,10,
7515,1351,78,172,520,520,1,,2025-06-03 13:04:00,2025-06-03 13:44:00,Delivered,40.0,25,10,
7516,1907,107,275,32,32,1,,2024-02-01 14:20:00,2024-02-01 14:43:00,Delivered,23.0,40,10,
7517,327,4,83,167,167,2,9.0,2024-06-15 14:51:00,2024-06-15 15:18:00,Delivered,27.0,25,10,
7518,1828,112,55,419,419,2,,2025-02-22 12:56:00,2025-02-22 13:37:00,Delivered,41.0,25,10,
7519,1064,56,210,488,488,2,,2025-05-02 12:54:00,2025-05-02 13:49:00,Delivered,55.0,25,10,
7520,1353,89,7,504,504,3,8.0,2025-05-18 20:34:00,2025-05-18 21:10:00,Delivered,36.0,25,10,
7521,1639,101,193,637,637,4,,2025-09-28 17:34:00,2025-09-28 17:58:00,Delivered,24.0,40,10,
7522,116,25,244,10,10,1,8.0,2024-01-10 14:49:00,2024-01-10 15:43:00,Delivered,54.0,25,10,
7523,1868,105,234,731,731,1,,2025-12-31 14:01:00,2025-12-31 14:40:00,Delivered,39.0,60,10,
7524,1352,79,276,465,465,2,2.0,2025-04-09 20:03:00,2025-04-09 20:25:00,Delivered,22.0,25,10,
7525,1391,85,204,542,542,3,,2025-06-25 12:48:00,2025-06-25 13:34:00,Delivered,46.0,40,10,
7526,435,6,26,451,451,5,,2025-03-26 10:20:00,2025-03-26 11:13:00,Delivered,53.0,40,10,
7527,1717,104,218,208,208,5,,2024-07-26 13:21:00,2024-07-26 14:15:00,Delivered,54.0,40,10,
7528,1375,86,97,14,14,3,7.0,2024-01-14 19:58:00,2024-01-14 20:52:00,Delivered,54.0,25,10,
7529,832,59,87,383,383,1,,2025-01-17 17:07:00,2025-01-17 17:52:00,Delivered,45.0,25,10,
7530,1343,87,285,316,316,2,,2024-11-11 09:20:00,2024-11-11 09:44:00,Delivered,24.0,25,10,
7531,294,22,213,598,598,5,,2025-08-20 14:25:00,2025-08-20 14:53:00,Delivered,28.0,40,10,
7532,1731,109,155,485,485,2,,2025-04-29 08:23:00,2025-04-29 09:21:00,Delivered,58.0,0,10,
7533,1024,64,32,363,363,5,,2024-12-28 16:14:00,2024-12-28 17:09:00,Delivered,55.0,40,10,
7534,661,39,42,317,317,2,,2024-11-12 14:02:00,2024-11-12 14:51:00,Delivered,49.0,40,10,
7535,556,38,228,336,336,1,,2024-12-01 09:46:00,2024-12-01 10:43:00,Delivered,57.0,25,10,
7536,232,17,63,288,288,3,6.0,2024-10-14 17:04:00,2024-10-14 17:50:00,Delivered,46.0,25,10,
7537,1989,103,112,351,351,4,,2024-12-16 10:13:00,2024-12-16 10:52:00,Delivered,39.0,25,10,
7538,1368,90,139,650,650,3,8.0,2025-10-11 21:08:00,2025-10-11 21:48:00,Delivered,40.0,60,10,
7539,1581,101,193,381,381,5,,2025-01-15 20:26:00,,Cancelled,,60,10,Payment Failed
7540,134,6,127,490,490,5,5.0,2025-05-04 19:25:00,2025-05-04 19:51:00,Delivered,26.0,60,10,
7541,835,67,124,273,273,1,,2024-09-29 14:26:00,2024-09-29 15:19:00,Delivered,53.0,25,10,
7542,1829,107,55,426,426,5,,2025-03-01 12:10:00,2025-03-01 13:02:00,Delivered,52.0,40,10,
