order_item_id,order_id,menu_item_id,quantity,unit_price,line_total
83980,33572,1021,1,149,149
83981,33573,787,1,328,328
83982,33573,792,1,418,418
83983,33574,2159,1,486,486
83984,33574,2163,1,455,455
83985,33575,2440,1,465,465
83986,33575,2452,1,87,87
83987,33575,2439,2,103,206
83988,33575,2454,1,108,108
83989,33576,1014,1,344,344
83990,33576,1006,1,229,229
83991,33577,2231,1,479,479
83992,33577,2226,1,400,400
83993,33577,2233,1,118,118
83994,33578,1391,3,188,564
83995,33579,1454,1,227,227
83996,33579,1439,2,260,520
83997,33579,1435,3,237,711
83998,33579,1453,2,220,440
83999,33580,915,1,141,141
84000,33580,902,2,137,274
84001,33581,2229,1,325,325
84002,33582,333,1,90,90
84003,33582,319,1,178,178
84004,33583,2024,3,238,714
84005,33584,1341,1,358,358
84006,33584,1325,2,207,414
84007,33584,1337,1,230,230
84008,33585,2735,1,181,181
84009,33585,2736,1,248,248
84010,33585,2745,1,159,159
84011,33585,2746,1,150,150
84012,33586,3078,1,146,146
84013,33586,3074,2,247,494
84014,33586,3083,1,445,445
84015,33586,3085,1,443,443
84016,33587,14,1,134,134
84017,33587,1,1,290,290
84018,33587,25,2,178,356
84019,33588,1191,1,154,154
84020,33588,1187,1,157,157
84021,33589,1425,1,93,93
84022,33589,1417,1,149,149
84023,33589,1415,2,118,236
84024,33590,2244,1,228,228
84025,33590,2240,1,129,129
84026,33590,2257,1,149,149
84027,33591,998,2,475,950
84028,33591,991,1,518,518
84029,33592,647,2,134,268
84030,33592,653,1,191,191
84031,33593,2692,1,130,130
84032,33593,2698,1,107,107
84033,33594,1173,1,160,160
84034,33594,1178,1,142,142
84035,33594,1177,2,174,348
84036,33594,1172,2,213,426
84037,33595,3044,1,437,437
84038,33595,3066,1,376,376
84039,33595,3065,2,594,1188
84040,33596,2063,2,377,754
84041,33596,2070,1,209,209
84042,33597,2635,1,109,109
84043,33598,2591,1,324,324
84044,33598,2607,1,251,251
84045,33599,2509,1,258,258
84046,33600,2566,3,335,1005
84047,33600,2578,1,122,122
84048,33601,1837,1,132,132
84049,33601,1839,2,179,358
84050,33602,2681,1,229,229
84051,33602,2665,2,316,632
84052,33602,2675,2,324,648
84053,33602,2699,3,428,1284
84054,33602,2686,1,428,428
84055,33603,1330,2,117,234
84056,33604,2630,1,181,181
84057,33604,2620,1,188,188
84058,33604,2626,1,217,217
84059,33605,2747,1,197,197
84060,33606,3022,1,780,780
84061,33607,2147,1,254,254
84062,33607,2132,2,187,374
84063,33608,1025,2,144,288
84064,33608,1010,1,207,207
84065,33609,1190,1,111,111
84066,33609,1194,1,203,203
84067,33610,840,1,257,257
84068,33610,862,1,161,161
84069,33611,1432,1,235,235
84070,33611,1441,1,207,207
84071,33612,1379,1,320,320
84072,33612,1399,1,278,278
84073,33613,2235,1,124,124
84074,33613,2228,1,229,229
84075,33614,1390,1,202,202
84076,33614,1383,1,247,247
84077,33614,1401,1,122,122
84078,33615,1123,1,181,181
84079,33615,1124,1,320,320
84080,33615,1136,1,434,434
84081,33616,2007,1,757,757
84082,33616,1993,2,729,1458
84083,33617,3083,2,445,890
84084,33618,2320,1,158,158
84085,33618,2325,1,161,161
84086,33618,2311,1,169,169
84087,33619,175,2,138,276
84088,33619,167,1,129,129
84089,33619,172,3,211,633
84090,33620,356,2,384,768
84091,33620,359,1,281,281
84092,33620,341,3,143,429
84093,33621,1203,1,358,358
84094,33621,1190,1,111,111
84095,33621,1200,1,136,136
84096,33622,2224,3,164,492
84097,33623,2247,3,129,387
84098,33624,36,2,90,180
84099,33624,42,1,299,299
84100,33624,37,2,286,572
84101,33625,3083,1,445,445
84102,33625,3087,1,137,137
84103,33626,3131,2,205,410
84104,33626,3117,2,150,300
84105,33626,3119,1,88,88
84106,33626,3120,1,134,134
84107,33627,1189,1,251,251
84108,33627,1201,1,202,202
84109,33627,1203,1,358,358
84110,33627,1204,2,250,500
84111,33627,1191,1,154,154
84112,33628,1952,2,161,322
84113,33628,1950,1,138,138
84114,33629,863,1,277,277
84115,33629,877,1,240,240
84116,33630,327,1,63,63
84117,33631,2515,2,231,462
84118,33631,2524,1,208,208
84119,33632,1724,2,471,942
84120,33632,1743,1,52,52
84121,33633,1020,1,72,72
84122,33633,1028,1,290,290
84123,33634,2370,1,218,218
84124,33635,331,1,496,496
84125,33635,318,1,115,115
84126,33635,319,1,178,178
84127,33635,330,2,386,772
84128,33636,3130,1,116,116
84129,33636,3125,2,199,398
84130,33636,3132,1,190,190
84131,33637,1924,1,226,226
84132,33637,1915,1,176,176
84133,33637,1941,1,430,430
84134,33638,1755,2,265,530
84135,33638,1750,1,433,433
84136,33638,1769,3,357,1071
84137,33638,1763,1,67,67
84138,33639,1043,2,105,210
84139,33639,1047,1,271,271
84140,33639,1036,1,130,130
84141,33640,1433,2,239,478
84142,33640,1442,2,110,220
84143,33641,2946,1,421,421
84144,33641,2958,1,440,440
84145,33641,2957,1,367,367
84146,33642,2610,1,324,324
84147,33643,3078,1,146,146
84148,33644,2240,1,129,129
84149,33644,2254,1,97,97
84150,33645,1917,2,237,474
84151,33645,1935,1,325,325
84152,33645,1931,1,575,575
84153,33646,1326,1,200,200
84154,33646,1344,1,181,181
84155,33647,678,1,160,160
84156,33647,671,2,164,328
84157,33647,670,1,190,190
84158,33647,679,2,255,510
84159,33648,114,2,101,202
84160,33648,120,1,177,177
84161,33648,135,2,205,410
84162,33649,2607,1,251,251
84163,33649,2601,1,80,80
84164,33650,2323,1,130,130
84165,33651,544,1,223,223
84166,33651,545,1,608,608
84167,33652,585,1,617,617
84168,33652,563,1,464,464
84169,33652,570,1,342,342
84170,33653,177,1,239,239
84171,33653,163,1,142,142
84172,33653,172,2,211,422
84173,33654,1187,2,157,314
84174,33654,1204,1,250,250
84175,33655,2963,1,116,116
84176,33655,2971,1,128,128
84177,33656,2626,1,217,217
84178,33656,2639,2,154,308
84179,33656,2621,1,101,101
84180,33657,2753,1,163,163
84181,33658,332,2,492,984
84182,33658,328,2,344,688
84183,33659,505,1,327,327
84184,33659,500,1,261,261
84185,33660,759,1,129,129
84186,33660,757,3,122,366
84187,33661,2748,1,142,142
84188,33661,2757,1,250,250
84189,33661,2749,1,160,160
84190,33662,2518,1,179,179
84191,33662,2513,1,253,253
84192,33662,2532,1,301,301
84193,33662,2526,1,149,149
84194,33663,1835,1,241,241
84195,33663,1850,1,280,280
84196,33664,2590,1,235,235
84197,33664,2591,1,324,324
84198,33664,2606,1,138,138
84199,33665,2747,2,197,394
84200,33665,2739,1,129,129
84201,33666,2398,1,124,124
84202,33666,2394,1,351,351
84203,33666,2389,2,232,464
84204,33667,352,2,220,440
84205,33667,350,1,295,295
84206,33667,366,3,93,279
84207,33667,356,1,384,384
84208,33668,1816,2,343,686
84209,33668,1802,1,138,138
84210,33668,1826,1,248,248
84211,33669,2569,2,133,266
84212,33669,2567,1,218,218
84213,33669,2565,2,122,244
84214,33669,2581,1,217,217
84215,33670,2531,1,132,132
84216,33671,2096,1,326,326
84217,33672,413,1,429,429
84218,33672,415,1,347,347
84219,33672,418,1,103,103
84220,33672,419,1,113,113
84221,33673,2059,2,234,468
84222,33673,2071,3,260,780
84223,33673,2074,1,339,339
84224,33674,241,2,304,608
84225,33674,288,1,644,644
84226,33674,242,1,315,315
84227,33674,247,1,801,801
84228,33675,384,1,199,199
84229,33675,391,2,372,744
84230,33675,374,1,278,278
84231,33675,382,1,169,169
84232,33676,649,1,110,110
84233,33676,646,2,345,690
84234,33676,650,3,183,549
84235,33676,640,1,185,185
84236,33676,659,1,179,179
84237,33677,1685,2,192,384
84238,33677,1678,1,185,185
84239,33677,1686,2,175,350
84240,33678,483,2,156,312
84241,33678,481,1,647,647
84242,33678,463,3,443,1329
84243,33679,1082,1,439,439
84244,33679,1090,1,263,263
84245,33679,1108,2,240,480
84246,33679,1103,1,379,379
84247,33680,1791,1,124,124
84248,33680,1792,2,470,940
84249,33681,1906,1,318,318
84250,33682,2039,1,83,83
84251,33682,2045,1,536,536
84252,33683,1889,2,170,340
84253,33683,1890,1,207,207
84254,33684,1265,1,372,372
84255,33684,1279,1,332,332
84256,33685,334,2,99,198
84257,33685,325,1,447,447
84258,33685,331,1,496,496
84259,33685,320,1,228,228
84260,33686,3076,1,347,347
84261,33686,3073,1,144,144
84262,33686,3087,2,137,274
84263,33686,3079,1,272,272
84264,33686,3072,2,400,800
84265,33687,322,1,538,538
84266,33687,321,1,478,478
84267,33687,337,1,472,472
84268,33688,1777,2,266,532
84269,33688,1775,1,386,386
84270,33688,1765,3,112,336
84271,33688,1748,2,166,332
84272,33688,1756,1,331,331
84273,33689,482,2,434,868
84274,33689,444,2,744,1488
84275,33689,462,1,347,347
84276,33689,468,3,558,1674
84277,33690,792,1,418,418
84278,33691,994,1,314,314
84279,33691,962,2,315,630
84280,33691,974,1,255,255
84281,33691,966,1,230,230
84282,33691,964,2,387,774
84283,33692,2078,1,254,254
84284,33692,2068,1,231,231
84285,33693,2401,1,241,241
84286,33693,2408,2,144,288
84287,33693,2405,1,150,150
84288,33694,2666,2,388,776
84289,33694,2695,1,251,251
84290,33695,1690,1,219,219
84291,33695,1684,1,89,89
84292,33696,1676,1,203,203
84293,33696,1690,1,219,219
84294,33696,1678,1,185,185
84295,33696,1675,2,266,532
84296,33696,1679,3,132,396
84297,33697,400,1,321,321
84298,33698,3072,2,400,800
84299,33698,3084,2,272,544
84300,33698,3078,2,146,292
84301,33698,3074,1,247,247
84302,33699,105,1,139,139
84303,33699,98,2,419,838
84304,33699,94,1,548,548
84305,33700,800,1,206,206
84306,33700,795,1,167,167
84307,33701,1619,1,142,142
84308,33701,1636,2,65,130
84309,33702,2182,1,211,211
84310,33702,2193,1,276,276
84311,33702,2197,2,173,346
84312,33702,2176,1,439,439
84313,33702,2196,1,416,416
84314,33703,1529,1,154,154
84315,33703,1518,1,429,429
84316,33703,1514,1,100,100
84317,33703,1512,2,140,280
84318,33704,2958,1,440,440
84319,33704,2961,2,118,236
84320,33704,2945,1,114,114
84321,33705,1071,1,473,473
84322,33705,1061,1,302,302
84323,33706,2160,1,497,497
84324,33706,2158,2,530,1060
84325,33707,73,2,159,318
84326,33707,76,2,594,1188
84327,33708,2237,1,414,414
84328,33708,2225,1,136,136
84329,33708,2232,3,327,981
84330,33708,2221,1,186,186
84331,33709,2118,1,197,197
84332,33709,2124,1,207,207
84333,33710,2222,1,124,124
84334,33710,2225,2,136,272
84335,33711,1006,1,229,229
84336,33711,1011,1,223,223
84337,33711,1012,2,141,282
84338,33712,2275,3,256,768
84339,33712,2273,1,624,624
84340,33712,2276,2,168,336
84341,33713,2768,1,213,213
84342,33713,2762,2,219,438
84343,33713,2761,1,145,145
84344,33713,2749,2,160,320
84345,33714,2220,1,170,170
84346,33714,2230,1,123,123
84347,33714,2232,1,327,327
84348,33715,2723,1,68,68
84349,33715,2722,1,166,166
84350,33716,2286,1,208,208
84351,33717,141,1,401,401
84352,33717,151,1,92,92
84353,33717,143,2,94,188
84354,33717,157,1,261,261
84355,33718,1260,1,459,459
84356,33718,1280,1,125,125
84357,33719,1444,1,274,274
84358,33719,1447,1,120,120
84359,33719,1438,1,200,200
84360,33720,1392,1,213,213
84361,33720,1401,1,122,122
84362,33720,1382,2,252,504
84363,33721,365,1,323,323
84364,33721,351,3,254,762
84365,33722,328,2,344,688
84366,33722,329,2,143,286
84367,33722,325,1,447,447
84368,33722,318,1,115,115
84369,33722,323,1,399,399
84370,33723,2206,1,128,128
84371,33724,56,1,482,482
84372,33724,88,1,476,476
84373,33724,72,1,230,230
84374,33724,85,2,155,310
84375,33725,282,1,789,789
84376,33725,251,2,217,434
84377,33725,277,1,172,172
84378,33726,166,1,204,204
84379,33726,168,1,116,116
84380,33727,431,2,125,250
84381,33728,2290,2,180,360
84382,33728,2295,2,176,352
84383,33729,1325,1,207,207
84384,33729,1342,2,66,132
84385,33730,2660,1,227,227
84386,33730,2652,2,103,206
84387,33731,3074,1,247,247
84388,33731,3080,1,137,137
84389,33732,2822,2,781,1562
84390,33732,2798,2,319,638
84391,33732,2813,1,329,329
84392,33733,730,1,157,157
84393,33733,732,1,217,217
84394,33733,714,1,191,191
84395,33734,3078,1,146,146
84396,33734,3069,2,102,204
84397,33735,1243,2,135,270
84398,33735,1239,1,240,240
84399,33735,1231,1,187,187
84400,33735,1244,1,619,619
84401,33736,1476,1,142,142
84402,33736,1477,1,445,445
84403,33737,620,1,218,218
84404,33737,624,3,287,861
84405,33738,3133,2,270,540
84406,33738,3128,1,228,228
84407,33738,3117,1,150,150
84408,33738,3130,1,116,116
84409,33739,615,1,120,120
84410,33739,630,1,71,71
84411,33739,622,1,161,161
84412,33740,1406,1,262,262
84413,33741,2860,2,115,230
84414,33741,2868,1,110,110
84415,33741,2858,2,230,460
84416,33741,2871,1,203,203
84417,33742,2133,1,325,325
84418,33742,2140,1,325,325
84419,33742,2150,1,285,285
84420,33743,3123,1,257,257
84421,33743,3117,1,150,150
84422,33744,1865,2,208,416
84423,33745,2709,1,137,137
84424,33745,2712,1,201,201
84425,33746,3133,1,270,270
84426,33746,3127,2,163,326
84427,33746,3125,1,199,199
84428,33746,3131,1,205,205
84429,33746,3123,1,257,257
84430,33747,1676,1,203,203
84431,33747,1681,1,146,146
84432,33748,2575,2,243,486
84433,33748,2583,1,298,298
84434,33749,2714,2,192,384
84435,33750,2095,2,251,502
84436,33750,2093,1,341,341
84437,33751,2589,2,367,734
84438,33751,2590,1,235,235
84439,33751,2617,1,203,203
84440,33751,2587,1,158,158
84441,33752,2017,1,275,275
84442,33753,1123,1,181,181
84443,33753,1136,1,434,434
84444,33753,1129,1,534,534
84445,33754,1338,3,277,831
84446,33754,1342,1,66,66
84447,33755,1018,1,237,237
84448,33755,1021,1,149,149
84449,33756,2261,3,125,375
84450,33757,1579,2,263,526
84451,33757,1591,3,181,543
84452,33757,1584,1,213,213
84453,33757,1588,1,228,228
84454,33758,1342,1,66,66
84455,33759,1640,1,266,266
84456,33759,1642,1,82,82
84457,33760,3055,2,117,234
84458,33761,1540,1,232,232
84459,33761,1549,2,310,620
84460,33761,1551,1,155,155
84461,33762,2961,2,118,236
84462,33762,2947,1,115,115
84463,33762,2946,1,421,421
84464,33763,294,1,91,91
84465,33763,290,1,95,95
84466,33763,312,1,157,157
84467,33763,308,1,126,126
84468,33764,109,1,392,392
84469,33764,101,1,109,109
84470,33765,1142,2,481,962
84471,33765,1128,2,311,622
84472,33766,479,1,578,578
84473,33767,2908,1,404,404
84474,33767,2907,1,299,299
84475,33767,2917,1,414,414
84476,33767,2920,2,205,410
84477,33768,1439,1,260,260
84478,33768,1449,2,239,478
84479,33769,1999,1,862,862
84480,33769,2004,1,476,476
84481,33769,1972,2,135,270
84482,33769,1973,2,338,676
84483,33770,2611,1,447,447
84484,33770,2612,1,407,407
84485,33770,2591,3,324,972
84486,33771,333,1,90,90
84487,33771,337,1,472,472
84488,33772,1729,1,97,97
84489,33772,1737,1,150,150
84490,33772,1714,1,131,131
84491,33772,1733,2,93,186
84492,33773,1341,2,358,716
84493,33773,1336,1,260,260
84494,33774,1702,3,164,492
84495,33774,1693,1,125,125
84496,33774,1700,1,133,133
84497,33775,2945,1,114,114
84498,33775,2951,2,450,900
84499,33775,2953,1,125,125
84500,33776,2638,2,211,422
84501,33776,2621,1,101,101
84502,33776,2640,1,252,252
84503,33777,1406,1,262,262
84504,33778,1288,1,268,268
84505,33778,1292,1,198,198
84506,33779,240,2,348,696
84507,33779,259,1,884,884
84508,33779,250,3,169,507
84509,33779,241,1,304,304
84510,33780,791,1,153,153
84511,33780,784,1,260,260
84512,33781,192,1,392,392
84513,33781,195,2,277,554
84514,33782,2747,1,197,197
84515,33782,2732,2,271,542
84516,33782,2737,3,128,384
84517,33783,1072,1,220,220
84518,33783,1064,1,432,432
84519,33783,1075,1,346,346
84520,33783,1059,1,153,153
84521,33783,1081,1,140,140
84522,33784,74,2,514,1028
84523,33784,89,3,108,324
84524,33784,75,1,313,313
84525,33784,66,3,413,1239
84526,33784,80,1,130,130
84527,33785,542,1,448,448
84528,33785,575,1,435,435
84529,33786,2857,1,234,234
84530,33786,2839,1,291,291
84531,33786,2852,1,207,207
84532,33787,2142,1,196,196
84533,33787,2146,1,391,391
84534,33787,2140,2,325,650
84535,33788,322,1,538,538
84536,33788,318,1,115,115
84537,33789,1523,2,312,624
84538,33790,1458,1,282,282
84539,33790,1462,2,121,242
84540,33790,1467,1,250,250
84541,33791,2190,1,332,332
84542,33791,2195,1,228,228
84543,33791,2189,1,246,246
84544,33792,211,1,128,128
84545,33792,201,1,213,213
84546,33793,793,3,191,573
84547,33794,1520,1,135,135
84548,33795,2870,2,117,234
84549,33795,2869,1,474,474
84550,33796,1981,1,770,770
84551,33796,2009,2,537,1074
84552,33796,1999,1,862,862
84553,33796,2011,1,359,359
84554,33796,2002,1,250,250
84555,33797,1497,1,351,351
84556,33797,1491,3,227,681
84557,33797,1481,1,135,135
84558,33797,1483,1,162,162
84559,33798,847,1,154,154
84560,33798,849,1,204,204
84561,33798,854,1,80,80
84562,33799,1747,2,257,514
84563,33800,2866,2,370,740
84564,33800,2873,1,378,378
84565,33801,3061,1,343,343
84566,33802,254,1,884,884
84567,33802,251,1,217,217
84568,33802,249,1,843,843
84569,33803,1337,1,230,230
84570,33804,3061,1,343,343
84571,33804,3064,2,403,806
84572,33805,2082,2,157,314
84573,33805,2096,1,326,326
84574,33806,755,1,91,91
84575,33806,772,1,113,113
84576,33806,749,2,114,228
84577,33806,758,1,175,175
84578,33807,2245,1,205,205
84579,33807,2250,1,139,139
84580,33807,2238,1,166,166
84581,33808,2272,1,640,640
84582,33808,2285,1,99,99
84583,33809,3080,3,137,411
84584,33809,3084,1,272,272
84585,33810,2718,1,201,201
84586,33810,2709,1,137,137
84587,33810,2705,1,276,276
84588,33811,799,1,142,142
84589,33811,811,2,223,446
84590,33811,795,3,167,501
84591,33811,805,1,200,200
84592,33812,104,1,422,422
84593,33812,94,1,548,548
84594,33812,109,1,392,392
84595,33812,100,1,218,218
84596,33813,1332,1,211,211
84597,33813,1347,1,331,331
84598,33814,2862,1,184,184
84599,33814,2861,1,370,370
84600,33814,2870,1,117,117
84601,33815,2611,2,447,894
84602,33815,2587,1,158,158
84603,33816,2188,1,374,374
84604,33816,2180,1,300,300
84605,33817,2043,1,181,181
84606,33817,2045,2,536,1072
84607,33817,2051,1,121,121
84608,33817,2053,3,495,1485
84609,33818,781,2,238,476
84610,33819,2502,2,683,1366
84611,33819,2481,2,486,972
84612,33820,638,3,220,660
84613,33820,651,2,144,288
84614,33821,296,1,166,166
84615,33821,305,3,118,354
84616,33821,290,1,95,95
84617,33821,307,1,234,234
84618,33822,850,1,265,265
84619,33822,855,1,114,114
84620,33822,844,1,272,272
84621,33823,2878,1,475,475
84622,33823,2869,1,474,474
84623,33823,2874,3,152,456
84624,33824,1674,1,227,227
84625,33824,1685,1,192,192
84626,33825,2482,1,254,254
84627,33826,427,2,153,306
84628,33826,440,1,250,250
84629,33827,96,1,288,288
84630,33827,93,1,152,152
84631,33827,92,1,353,353
84632,33828,1894,1,455,455
84633,33828,1891,1,308,308
84634,33828,1905,1,521,521
84635,33828,1902,1,261,261
84636,33829,2579,1,301,301
84637,33829,2585,1,246,246
84638,33829,2583,1,298,298
84639,33829,2584,2,189,378
84640,33830,2703,1,57,57
84641,33830,2725,1,138,138
84642,33830,2722,1,166,166
84643,33831,1765,1,112,112
84644,33831,1774,1,425,425
84645,33831,1756,2,331,662
84646,33832,2725,1,138,138
84647,33833,1267,1,166,166
84648,33833,1281,1,211,211
84649,33834,852,1,161,161
84650,33835,1168,1,200,200
84651,33835,1176,2,237,474
84652,33836,2286,1,208,208
84653,33836,2287,2,147,294
84654,33836,2273,1,624,624
84655,33836,2272,1,640,640
84656,33837,2275,2,256,512
84657,33837,2270,1,517,517
84658,33837,2277,1,170,170
84659,33837,2281,2,384,768
84660,33838,2568,2,335,670
84661,33838,2574,1,236,236
84662,33839,1731,1,369,369
84663,33839,1714,1,131,131
84664,33839,1715,1,275,275
84665,33840,2452,1,87,87
84666,33841,2080,1,199,199
84667,33842,1454,1,227,227
84668,33842,1436,1,202,202
84669,33843,2519,3,122,366
84670,33843,2522,2,183,366
84671,33843,2533,2,152,304
84672,33843,2513,1,253,253
84673,33844,957,1,144,144
84674,33844,944,1,135,135
84675,33844,940,1,152,152
84676,33845,20,1,247,247
84677,33846,1615,2,137,274
84678,33847,3067,2,500,1000
84679,33847,3048,2,495,990
84680,33848,178,1,255,255
84681,33848,180,1,127,127
84682,33849,2853,1,201,201
84683,33849,2846,1,102,102
84684,33850,1570,2,268,536
84685,33850,1566,3,232,696
84686,33851,2535,1,205,205
84687,33851,2517,1,235,235
84688,33851,2516,1,249,249
84689,33851,2515,1,231,231
84690,33852,3122,1,273,273
84691,33853,2843,2,192,384
84692,33853,2849,2,222,444
84693,33853,2846,1,102,102
84694,33854,610,1,97,97
84695,33855,741,1,585,585
84696,33855,735,1,196,196
84697,33855,742,1,155,155
84698,33856,523,1,113,113
84699,33856,518,1,434,434
84700,33856,520,1,442,442
84701,33856,519,1,301,301
84702,33856,525,1,113,113
84703,33857,1212,3,189,567
84704,33857,1223,1,131,131
84705,33858,184,3,471,1413
84706,33858,181,1,134,134
84707,33859,797,2,143,286
84708,33859,813,1,135,135
84709,33860,1906,1,318,318
84710,33860,1887,1,341,341
84711,33860,1897,1,407,407
84712,33861,679,1,255,255
84713,33862,200,1,336,336
84714,33862,194,1,175,175
84715,33863,3070,1,158,158
84716,33863,3084,1,272,272
84717,33864,2214,1,174,174
84718,33864,2210,1,181,181
84719,33864,2216,1,167,167
84720,33864,2208,1,311,311
84721,33864,2204,2,258,516
84722,33865,1720,2,407,814
84723,33865,1715,1,275,275
